Index,UMAP1,UMAP2,sequencer
NSCLC_Ravi_SU2CLC-MGH-1417-T1,14.84116,3.8097587,HiSeq2500
NSCLC_Ravi_SU2CLC-MGH-1487-T1,15.256582,4.5273213,HiSeq2500
NSCLC_Ravi_SU2CLC-MGH-1488-T1,13.579142,2.6384428,HiSeq2500
NSCLC_Ravi_SU2CLC-MGH-1489-T1,14.870126,4.7395597,HiSeq2500
NSCLC_Ravi_SU2CLC-MGH-1490-T1,15.84356,2.162943,HiSeq2500
NSCLC_Ravi_SU2CLC-MGH-1493-T1,16.111044,1.5927655,HiSeq2500
NSCLC_Ravi_SU2CLC-MGH-1495-T1,15.0487,2.6545,HiSeq2500
NSCLC_Ravi_SU2CLC-MGH-1501-T1,15.134693,2.5528061,HiSeq2500
NSCLC_Ravi_SU2CLC-MGH-1568-T1,15.727129,3.08991,HiSeq2500
NSCLC_Ravi_SU2CLC-MGH-1572-T1,15.200258,3.2195046,HiSeq2500
NSCLC_Ravi_SU2CLC-MGH-1574-T1,16.782192,1.56283,HiSeq2500
NSCLC_Ravi_SU2CLC-MGH-1575-T1,14.090235,2.9503007,HiSeq2500
NSCLC_Ravi_SU2CLC-MSK-1364-T1,13.396022,4.4344144,HiSeq2500
NSCLC_Ravi_SU2CLC-MSK-1365-T1,14.969677,4.0586395,HiSeq2500
NSCLC_Ravi_SU2CLC-MSK-A2013-T1,13.77616,2.2333643,HiSeq2500
NSCLC_Ravi_SU2CLC-MSK-A2014-T1,14.535258,4.1353045,HiSeq2500
NSCLC_Ravi_SU2CLC-MSK-A2060-T1,14.610396,1.5577967,HiSeq2500
NSCLC_Ravi_SU2CLC-MSK-A2075-T1,15.621114,3.299884,HiSeq2500
NSCLC_Ravi_SU2CLC-UCD-1124-T1,13.812622,2.7863708,HiSeq2500
NSCLC_Ravi_SU2CLC-UCD-1142-T1,16.001337,2.883815,HiSeq2500
NSCLC_Ravi_SU2CLC-UCD-1143-T1,13.657967,1.6038884,HiSeq2500
NSCLC_Ravi_SU2CLC-UCD-1557-T1,14.583575,4.0628843,HiSeq2500
NSCLC_Ravi_SU2CLC-UCD-1560-T1,16.784315,1.825755,HiSeq2500
NSCLC_Ravi_SU2CLC-CLE-NIVO24-T1,14.256781,5.507015,HiSeq2500
NSCLC_Ravi_SU2CLC-CLE-NIVO31-T1,15.112858,4.97236,HiSeq2500
NSCLC_Ravi_SU2CLC-COL-1007-T1,14.945199,3.025341,HiSeq2500
NSCLC_Ravi_SU2CLC-COL-1010-T1,11.928138,7.1386204,HiSeq2500
NSCLC_Ravi_SU2CLC-COL-1016-T1,15.226899,4.2839527,HiSeq2500
NSCLC_Ravi_SU2CLC-COL-1018-T1,13.666077,2.8798273,HiSeq2500
NSCLC_Ravi_SU2CLC-COL-1025-T1,14.029444,4.688726,HiSeq2500
NSCLC_Ravi_SU2CLC-COL-1027-T1,16.616568,1.3824341,HiSeq2500
NSCLC_Ravi_SU2CLC-COL-1039-T2,15.986336,3.2664533,HiSeq2500
NSCLC_Ravi_SU2CLC-DFC-1016-T1,15.091285,2.2054799,HiSeq2500
NSCLC_Ravi_SU2CLC-DFC-1535-T1,14.99545,4.4481163,HiSeq2500
NSCLC_Ravi_SU2CLC-DFC-DF0047-T1,16.700085,1.6623212,HiSeq2500
NSCLC_Ravi_SU2CLC-MDA-1444-T1,14.270775,4.6192226,HiSeq2500
NSCLC_Ravi_SU2CLC-MDA-1563-T1,14.476019,4.3405457,HiSeq2500
NSCLC_Ravi_SU2CLC-MDA-1564-T1,15.254207,5.192379,HiSeq2500
NSCLC_Ravi_SU2CLC-MGH-1044-T1,11.416,7.2025337,HiSeq2500
NSCLC_Ravi_SU2CLC-MGH-1055-T1,15.192515,4.6962194,HiSeq2500
NSCLC_Ravi_SU2CLC-MGH-1148-T1,14.574306,5.0698957,HiSeq2500
NSCLC_Ravi_SU2CLC-MGH-1150-T1,15.258373,3.9476259,HiSeq2500
NSCLC_Ravi_SU2CLC-MGH-1389-T1,12.317414,7.359023,HiSeq2500
NSCLC_Ravi_SU2CLC-MGH-1409-T1,13.53406,1.9405317,HiSeq2500
NSCLC_Ravi_SU2CLC-MGH-1492-T1,14.130752,1.5163436,HiSeq2500
NSCLC_Ravi_SU2CLC-MGH-1500-T1,15.913638,3.667224,HiSeq2500
NSCLC_Ravi_SU2CLC-MGH-1565-T1,13.846528,4.867904,HiSeq2500
NSCLC_Ravi_SU2CLC-UCD-1137-T1,16.433458,1.340026,HiSeq2500
MEL-IPI_Pat03-Tumor-SM-4DJZY,-2.8671417,7.797526,HiSeq2500
MEL-IPI_Pat06-Tumor-SM-4DK12,-4.219077,10.034619,HiSeq2500
MEL-IPI_Pat08-Tumor-SM-4DK14,-1.7581886,11.035408,HiSeq2500
MEL-IPI_Pat14-Tumor-SM-53U3C,-6.343401,7.232331,HiSeq2500
MEL-IPI_Pat15-Tumor-SM-4DK1B,0.9872211,8.27226,HiSeq2500
MEL-IPI_Pat16-Tumor-SM-53U3E,0.6691996,11.213992,HiSeq2500
MEL-IPI_Pat19-Tumor-SM-4DK1F,-3.437191,9.436107,HiSeq2500
MEL-IPI_Pat25-Tumor-SM-4DK1L,0.6810512,8.540032,HiSeq2500
MEL-IPI_Pat27-Tumor-SM-4DK1N,-1.9091067,9.319057,HiSeq2500
MEL-IPI_Pat28-Tumor-SM-4DK1O,-1.0042058,6.7545776,HiSeq2500
MEL-IPI_Pat33-Tumor-SM-4DK1T,1.1709179,9.313266,HiSeq2500
MEL-IPI_Pat36-Tumor-SM-53U3X,0.9149455,8.234589,HiSeq2500
MEL-IPI_Pat37-Tumor-SM-53U3Y,-1.4301376,11.780484,HiSeq2500
MEL-IPI_Pat40-Tumor-SM-4DK21,-1.1953273,10.023193,HiSeq2500
MEL-IPI_Pat43-Tumor-SM-4DK24,-3.7207189,8.374349,HiSeq2500
MEL-IPI_Pat44-Tumor-SM-4DK25,0.5227637,10.459073,HiSeq2500
MEL-IPI_Pat45-Tumor-SM-4DK26,0.86098945,8.306953,HiSeq2500
MEL-IPI_Pat46-Tumor-SM-53U48,-0.24074097,10.113539,HiSeq2500
MEL-IPI_Pat50-Tumor-SM-53U69,0.58806205,12.014413,HiSeq2500
MEL-IPI_Pat81-Tumor-SM-4DK37,1.2612765,11.466209,HiSeq2500
MEL-IPI_Pat83-Tumor-SM-53U2W,-1.1643779,12.149684,HiSeq2500
MEL-IPI_Pat85-Tumor-SM-53U2Y,-5.0582333,9.935279,HiSeq2500
MEL-IPI_Pat86-Tumor-SM-4DK3C,0.59473306,8.734853,HiSeq2500
MEL-IPI_Pat98-Tumor-SM-4CU6L,-0.87221587,11.591389,HiSeq2500
MEL-IPI_Pat118-Tumor-SM-5X2QV,-3.5955641,9.183626,HiSeq2500
MEL-IPI_Pat119-Tumor-SM-7459N,0.28048778,11.416579,HiSeq2500
MEL-IPI_Pat39-Tumor-SM-4DK1Z,-3.5996652,8.760963,HiSeq2500
MEL-IPI_Pat47-Tumor-SM-4DK28,0.02064541,8.403403,HiSeq2500
MEL-IPI_Pat04-Tumor-SM-4DJZZ,-0.5222496,11.134754,HiSeq2500
MEL-IPI_Pat38-Tumor-SM-53U3Z,-5.3836064,10.180355,HiSeq2500
MEL-IPI_Pat79-Tumor-SM-53U2S,-0.6157442,11.572335,HiSeq2500
MEL-IPI_Pat90-Tumor-SM-4DK3G,-1.9027234,10.403564,HiSeq2500
MEL-IPI_Pat126-Tumor-SM-5X2R4,-1.6885527,9.61316,HiSeq2500
MEL-IPI_Pat02-Tumor-SM-4DJZX,-3.5897794,8.104934,HiSeq2500
MEL-IPI_Pat49-Tumor-SM-4DK2A,-4.949638,10.723624,HiSeq2500
MEL-IPI_Pat80-Tumor-SM-4DK36,-1.4352063,11.664635,HiSeq2500
MEL-IPI_Pat88-Tumor-SM-4DK3E,-3.0412538,11.634858,HiSeq2500
MEL-IPI_Pat123-Tumor-SM-5X2R1,1.2365062,10.276231,HiSeq2500
MEL-IPI_Pat29-Tumor-SM-4DK1P,-3.431312,10.502633,HiSeq2500
1_ipiPD1_PRE,1.3490988,11.716488,HiSeq2500
2_ipiPD1_PRE,-0.08927476,9.940791,HiSeq2500
6_ipiPD1_PRE,-0.03210057,11.298321,HiSeq2500
7_ipiPD1_PRE,2.017453,10.773997,HiSeq2500
8_ipiPD1_PRE,-0.5409687,11.663885,HiSeq2500
10_ipiPD1_PRE,-0.024320511,9.851009,HiSeq2500
12_ipiPD1_PRE,-2.3871813,10.303602,HiSeq2500
13_ipiPD1_PRE,-3.893257,11.291322,HiSeq2500
14_ipiPD1_PRE,-0.00033118922,10.498553,HiSeq2500
15_ipiPD1_PRE,-0.08765699,9.222212,HiSeq2500
17_ipiPD1_PRE,1.5204802,10.434888,HiSeq2500
19_ipiPD1_PRE,-2.71333,11.332633,HiSeq2500
20_ipiPD1_PRE,-3.7516322,10.882924,HiSeq2500
21_ipiPD1_PRE,-2.0328615,11.74759,HiSeq2500
23_ipiPD1_PRE,2.065503,11.18015,HiSeq2500
24_ipiPD1_PRE,-0.4002484,10.410304,HiSeq2500
25_ipiPD1_PRE,0.23191804,10.265531,HiSeq2500
26_ipiPD1_PRE,-0.628745,11.6279335,HiSeq2500
27_ipiPD1_PRE,-3.3945606,11.350657,HiSeq2500
32_ipiPD1_PRE,-3.5042813,11.551148,HiSeq2500
33_ipiPD1_PRE,-1.775172,10.744632,HiSeq2500
34_ipiPD1_PRE,-0.24300508,10.249166,HiSeq2500
35_ipiPD1_PRE,-3.3193843,10.004923,HiSeq2500
36_ipiPD1_PRE,-3.925645,10.861936,HiSeq2500
37_ipiPD1_PRE,-4.0298395,11.361035,HiSeq2500
38_ipiPD1_PRE,-3.205035,8.001976,HiSeq2500
44_ipiPD1_PRE,-3.925532,9.557509,HiSeq2500
45_ipiPD1_PRE,-1.2101196,9.660877,HiSeq2500
46_ipiPD1_PRE,-3.5559888,10.231941,HiSeq2500
47_ipiPD1_PRE,-4.0570445,11.329871,HiSeq2500
49_ipiPD1_PRE,-1.7380618,10.87596,HiSeq2500
50_ipiPD1_PRE,-3.4508333,9.846023,HiSeq2500
2_PD1_PRE,-5.934343,7.875095,HiSeq2500
3_PD1_PRE,-0.3331284,8.476944,HiSeq2500
4_PD1_PRE,-3.6523156,9.438765,HiSeq2500
5_PD1_PRE,-0.4526077,10.1983385,HiSeq2500
6_PD1_PRE,-4.4232225,10.438589,HiSeq2500
7_PD1_PRE,-3.8672638,9.581699,HiSeq2500
8_PD1_PRE,2.7066426,10.859741,HiSeq2500
9_PD1_PRE,-3.532208,8.485784,HiSeq2500
10_PD1_PRE,-1.8281407,9.153379,HiSeq2500
11_PD1_PRE,-3.1526318,8.182851,HiSeq2500
12_PD1_PRE,-1.5305268,9.262033,HiSeq2500
13_PD1_PRE,-0.5942322,8.451837,HiSeq2500
14_PD1_PRE,-1.8447733,8.921832,HiSeq2500
15_PD1_PRE,-1.8501374,9.236363,HiSeq2500
16_PD1_PRE,-0.94366217,9.671104,HiSeq2500
17_PD1_PRE,-5.6975713,8.173603,HiSeq2500
18_PD1_PRE,-1.3266568,10.251589,HiSeq2500
19_PD1_PRE,-0.06962413,9.349161,HiSeq2500
21_PD1_PRE,0.3761763,10.419645,HiSeq2500
23_PD1_PRE,-1.4593949,9.478297,HiSeq2500
25_PD1_PRE,-3.0041723,9.88258,HiSeq2500
27_PD1_PRE,-0.022155888,9.897143,HiSeq2500
29_PD1_PRE,1.3968943,11.990758,HiSeq2500
30_PD1_PRE,0.6652221,10.0821905,HiSeq2500
34_PD1_PRE,-2.072446,11.203211,HiSeq2500
35_PD1_PRE,-4.510308,9.225136,HiSeq2500
36_PD1_PRE,-1.6946617,11.317943,HiSeq2500
38_PD1_PRE,-4.0733356,9.776895,HiSeq2500
40_PD1_PRE,-4.4855676,10.120918,HiSeq2500
41_PD1_PRE,-1.213378,10.9193125,HiSeq2500
42_PD1_PRE,-2.1027553,9.009069,HiSeq2500
44_PD1_PRE,-4.416078,10.201331,HiSeq2500
45_PD1_PRE,-4.3020086,10.566068,HiSeq2500
46_PD1_PRE,-3.1237025,9.505948,HiSeq2500
47_PD1_PRE,-3.9554465,8.728417,HiSeq2500
48_PD1_PRE,-4.3375297,11.1161375,HiSeq2500
49_PD1_PRE,-2.1743712,9.477449,HiSeq2500
50_PD1_PRE,-5.26531,8.892929,HiSeq2500
52_PD1_PRE,-1.7155521,11.000092,HiSeq2500
53_PD1_PRE,-4.4285007,10.295893,HiSeq2500
54_PD1_PRE,-2.2669072,11.474183,HiSeq2500
Pt1-baseline,-2.8323517,6.958459,HiSeq2000
Pt2-baseline,-3.570156,4.9336753,HiSeq2000
Pt4-baseline,0.77694666,8.131415,HiSeq2000
Pt5-baseline,1.646501,8.155125,HiSeq2000
Pt6-baseline,0.9196572,8.876104,HiSeq2000
Pt7-baseline,-0.101288155,7.381432,HiSeq2000
Pt8-baseline,-0.0039883316,7.8393335,HiSeq2000
Pt9-baseline,-2.3756366,7.5010204,HiSeq2000
Pt10-baseline,0.036375564,7.825318,HiSeq2000
Pt12-baseline,-0.3849952,8.161784,HiSeq2000
Pt13-baseline,-2.447489,6.779609,HiSeq2000
Pt14-baseline,-3.0180733,6.917563,HiSeq2000
Pt15-baseline,-0.3979126,6.887196,HiSeq2000
Pt19-baseline,1.5534343,11.827064,HiSeq2000
Pt20-baseline,-1.4807029,6.859136,HiSeq2000
Pt22-baseline,-3.1586325,6.756661,HiSeq2000
Pt23-baseline,-0.73663247,7.2245,HiSeq2000
Pt25-baseline,-0.43418983,6.958177,HiSeq2000
Pt27-baseline,-0.9936589,6.674941,HiSeq2000
Pt28-baseline,-1.7847126,8.137112,HiSeq2000
Pt29-baseline,-1.2933048,6.374038,HiSeq2000
Pt31-baseline,-0.19332498,6.7456403,HiSeq2000
Pt32-baseline,-1.2484026,9.397703,HiSeq2000
Pt35-baseline,-0.21324492,6.8355637,HiSeq2000
Pt37-baseline,0.19729987,10.716107,HiSeq2000
Pt38-baseline,-4.809659,10.756249,HiSeq2000
Patient166_T,1.7829666,11.351904,HiSeq2500
Patient99_T_P,-1.2545056,11.238802,HiSeq2500
Patient100_T_P,-5.2400503,10.328786,HiSeq2500
Patient112_T_P,-1.5139724,9.461034,HiSeq2500
Patient116_T_P,-0.11207652,8.6409025,HiSeq2500
Patient125_T_P,-4.3440294,11.114918,HiSeq2500
Patient126_T_P,-0.7277179,11.717785,HiSeq2500
Patient141_T,2.0044074,10.265737,HiSeq2500
Patient147_T,1.483688,11.343217,HiSeq2500
Patient18_T_M,1.0058601,11.440037,HiSeq2500
Patient181_T,-3.3448648,9.77941,HiSeq2500
Patient185_T,-2.2470677,9.442235,HiSeq2500
Patient191_T,-1.140783,11.002193,HiSeq2500
Patient195_T,-2.7924898,9.821154,HiSeq2500
Patient20_T_M,-1.8664693,11.847809,HiSeq2500
Patient22_T_M,1.9234946,9.848288,HiSeq2500
Patient23_T_M,1.0263113,10.406374,HiSeq2500
Patient24_T_M,-0.083632596,8.968205,HiSeq2500
Patient35_T_M,1.5312972,9.499675,HiSeq2500
Patient42_T_M,1.6813062,10.951927,HiSeq2500
Patient45_T_M,-1.6414791,11.218053,HiSeq2500
Patient47_T_M,0.53959036,11.320955,HiSeq2500
Patient56_T_M,-3.2468123,8.563429,HiSeq2500
Patient62_T_P,-2.2897358,9.794519,HiSeq2500
Patient63_T_P,-0.33766112,11.920408,HiSeq2500
Patient67_T_P,1.929605,10.925316,HiSeq2500
Patient72_T_P,-0.843024,11.34072,HiSeq2500
Patient73_T_P,0.6889691,9.747064,HiSeq2500
Patient83_T_P,0.706228,10.340077,HiSeq2500
Patient9_T_M,-1.24755,8.806552,HiSeq2500
Patient163_T,-0.9764629,10.72572,HiSeq2500
Patient168_T,0.47534707,11.678103,HiSeq2500
Patient17_T_M,-0.14959951,10.083239,HiSeq2500
Patient37_T_M,-1.0432891,11.458866,HiSeq2500
Patient36_T_M,0.45027578,10.01146,HiSeq2500
Patient98_T_P,-2.72558,11.480681,HiSeq2500
Patient127_T_P,-1.1440067,8.671259,HiSeq2500
Patient162_T,-0.4239954,11.884309,HiSeq2500
Patient38_T_M,1.5239413,10.029783,HiSeq2500
Patient40_T_M,1.6737235,11.211231,HiSeq2500
Patient96_T_P,2.4575355,10.8958,HiSeq2500
Patient130_T_P,-0.7409772,12.162983,HiSeq2500
Patient167_T,0.22741973,11.865096,HiSeq2500
Patient196_T,0.76190454,11.746435,HiSeq2500
Patient197_T,1.6287738,11.555212,HiSeq2500
Patient117_T_P,-1.7725916,10.012003,HiSeq2500
Patient165_T,-1.6524229,10.552984,HiSeq2500
Patient1_T_M,1.5940443,10.420525,HiSeq2500
Patient10_T_M,-1.7897326,10.189396,HiSeq2500
Patient105_T_P,2.5824518,10.782544,HiSeq2500
Patient106_T_P,-0.5167653,11.6442795,HiSeq2500
Patient11_T_M,-0.0014926745,10.945473,HiSeq2500
Patient121_T_P,-2.0500321,11.270919,HiSeq2500
Patient13_T_M,-0.2926967,9.976543,HiSeq2500
Patient133_T,-1.9507171,10.890625,HiSeq2500
Patient134_T,-3.2955847,9.374309,HiSeq2500
Patient135_T,-1.3828013,10.895356,HiSeq2500
Patient14_T_M,-1.0761156,10.93451,HiSeq2500
Patient140_T,2.2183816,11.482077,HiSeq2500
Patient143_T,-3.4066029,8.584636,HiSeq2500
Patient145_T,-2.1924424,9.3803835,HiSeq2500
Patient146_T,0.58535904,8.420088,HiSeq2500
Patient148_T,0.88538253,10.273606,HiSeq2500
Patient15_T_M,-1.5262326,11.571155,HiSeq2500
Patient154_T,-2.8208077,7.623011,HiSeq2500
Patient155_T,-0.542132,8.976811,HiSeq2500
Patient156_T,1.0264034,10.913008,HiSeq2500
Patient169_T,-2.9729068,9.521441,HiSeq2500
Patient170_T,-0.5684936,9.079674,HiSeq2500
Patient172_T,-3.3995318,8.847168,HiSeq2500
Patient187_T,-1.0492988,9.516117,HiSeq2500
Patient188_T,-0.24164028,10.15625,HiSeq2500
Patient189_T,-3.1211154,8.516688,HiSeq2500
Patient193_T,-1.1419842,9.046979,HiSeq2500
Patient203_T,-2.6156647,9.062102,HiSeq2500
Patient204_T,-0.7873319,10.097457,HiSeq2500
Patient205_T,0.7981241,11.965396,HiSeq2500
Patient206_T,-1.6470101,10.247667,HiSeq2500
Patient21_T_M,1.6956496,11.703921,HiSeq2500
Patient25_T_M,-2.2341955,8.910693,HiSeq2500
Patient30_T_M,-0.5609173,12.083575,HiSeq2500
Patient31_T_M,1.1790093,11.407294,HiSeq2500
Patient32_T_M,0.38455448,11.527657,HiSeq2500
Patient33_T_M,-3.5026069,9.541203,HiSeq2500
Patient34_T_M,-3.0581179,7.8660383,HiSeq2500
Patient4_T_M,-0.5289026,9.546794,HiSeq2500
Patient48_T_M,1.6858689,9.8867235,HiSeq2500
Patient6_T_M,-0.9182918,9.010112,HiSeq2500
Patient7_T_M,0.60577,9.936975,HiSeq2500
Patient78_T_P,-2.8178484,9.636239,HiSeq2500
Patient8_T_M,1.0890572,9.72711,HiSeq2500
Patient87_T_P,-3.4804432,11.175459,HiSeq2500
Patient94_T_P,-2.0020752,9.741239,HiSeq2500
Patient137_T,-3.7730172,11.393374,HiSeq2500
Patient27_T_M,-2.3489008,11.418719,HiSeq2500
Patient86_T_P,-3.7683942,10.922133,HiSeq2500
Patient132_T,-2.951405,10.23077,HiSeq2500
Patient149_T,-3.1000817,10.108988,HiSeq2500
Patient173_T,-0.8530284,11.301681,HiSeq2500
Patient77_T_P,0.30626684,12.09949,HiSeq2500
Patient150_T,1.2267027,9.97978,HiSeq2500
Patient158_T,-1.3027966,11.916253,HiSeq2500
Patient102_T_P,0.28932798,10.060733,HiSeq2500
Patient200_T,-0.3190325,12.152033,HiSeq2500
Patient79_T_P,0.005063032,9.620681,HiSeq2500
Patient82_T_P,0.059188377,10.413675,HiSeq2500
Patient159_T,-1.1849273,11.602957,HiSeq2500
102T-Tumor-SM-BZ9XL,2.7749197,11.004827,HiSeq2500
107T-Tumor-SM-BZ9WD,0.26813403,9.979177,HiSeq2500
115T-Tumor-SM-BZ9WG,0.5796298,10.969164,HiSeq2500
122T-Tumor-SM-BZ9WT,1.4051969,10.720618,HiSeq2500
126T-Tumor-SM-CDZ2D,0.4791007,11.465845,HiSeq2500
148T-Tumor-SM-BZ9XH,1.9472196,10.5279665,HiSeq2500
155T-Tumor-SM-BZ9WV,1.8096752,10.133385,HiSeq2500
166T-Tumor-SM-AZXO4,-2.6505804,10.095686,HiSeq2500
208T-Tumor-SM-AH3NE,2.806468,10.463209,HiSeq2500
212T-Tumor-SM-BZ9X2,2.4325573,10.00831,HiSeq2500
255T-Tumor-SM-CO8YG,-2.857506,7.7807355,HiSeq2500
272T-Tumor-SM-BZ9X7,-2.4737122,11.607172,HiSeq2500
278T-Tumor-SM-CRSYW,-1.6740339,11.457276,HiSeq2500
292T-Tumor-SM-CDZ2C,1.7284858,11.256377,HiSeq2500
324T-Tumor-SM-BZ9XM,0.4550744,11.047169,HiSeq2500
333T-Tumor-SM-AZXNZ,-0.109932825,11.919286,HiSeq2500
356T-Tumor-SM-AZXNY,-2.4080334,9.480017,HiSeq2500
35T-Tumor-SM-BZ9VQ,2.96512,10.639324,HiSeq2500
379T-Tumor-SM-BZ9XI,-0.8069645,8.706695,HiSeq2500
383T-Tumor-SM-BZ9WI,2.5976639,10.965523,HiSeq2500
391T-Tumor-SM-AZXNX,1.376448,10.863917,HiSeq2500
39T-Tumor-SM-BZ9VS,3.0317702,10.866994,HiSeq2500
422T-Tumor-SM-BZ9WK,1.8872663,10.615155,HiSeq2500
42T-Tumor-SM-BZ9VZ,2.3436818,10.887934,HiSeq2500
430T-Tumor-SM-AZXO1,-2.6156948,9.529482,HiSeq2500
43T-Tumor-SM-CO8YI,-2.3483722,10.551129,HiSeq2500
62T-Tumor-SM-BZ9W5,2.8401818,10.797327,HiSeq2500
77T-Tumor-SM-BZ9W8,0.7579537,10.622336,HiSeq2500
98T-Tumor-SM-BZ9WA,2.7658703,10.382031,HiSeq2500
99T-Tumor-SM-AH3NB,3.0292153,10.992176,HiSeq2500
Bl1AT-Tumor-SM-BZ9XO,2.2633593,11.309766,HiSeq2500
PD004T-Tumor-SM-BZ9XG,2.3279555,10.674077,HiSeq2500
PDL002T-Tumor-SM-BZ9WQ,1.822303,10.787814,HiSeq2500
QQQT-Tumor-SM-AZXO5,-2.6189573,9.75983,HiSeq2500
Pt1_Pre_AD101148,-1.8483719,7.415697,HiSeq2000/2500
Pt2_Pre_AD101150,-1.9839892,7.172501,HiSeq2000/2500
Pt3_Pre_E9024733,0.08385346,6.7794375,HiSeq2000/2500
Pt4_Pre_E9021023,-0.11981437,7.2159424,HiSeq2000/2500
Pt5_Pre_E9021022,-1.2619642,6.4965,HiSeq2000/2500
Pt8_Pre_AD153354,-2.6307108,6.9627066,HiSeq2000/2500
Pt9_Pre_E9021024,-0.9870166,9.534102,HiSeq2000/2500
Pt10_Pre_E9047565,1.4301796,8.890473,HiSeq2000/2500
Pt11_Pre_AD153352,-2.2318048,7.209302,HiSeq2000/2500
Pt17_Pre_E9047563,1.2294554,7.424055,HiSeq2000/2500
Pt18_Pre_E9024732,-4.608103,10.86645,HiSeq2000/2500
Pt23_Pre_AD313075,-2.0743728,7.462286,HiSeq2000/2500
Pt24_Pre_AD436687,-3.6299481,6.835043,HiSeq2000/2500
Pt26_Pre_AD467789,0.74534255,7.39432,HiSeq2000/2500
Pt27_Pre_AD453873,-0.32149783,7.0357304,HiSeq2000/2500
Pt28_Pre_AD297619,-1.1290524,6.2183723,HiSeq2000/2500
Pt29_Pre_AD497504,-2.0636022,8.010833,HiSeq2000/2500
Pt30_Pre_AD497503,1.382833,11.72296,HiSeq2000/2500
Pt31_Pre_AD453872,-1.9505354,5.809965,HiSeq2000/2500
Pt34_Pre_AD466985,-3.2415311,6.9370904,HiSeq2000/2500
Pt36_Pre_AD467095,-4.4110913,6.302799,HiSeq2000/2500
Pt37_Pre_AD502452,-2.0891483,8.237458,HiSeq2000/2500
Pt38_Pre_E9200719,1.0556453,7.219087,HiSeq2000/2500
Pt39_Pre_AD485899,1.5294977,8.778733,HiSeq2000/2500
Pt44_Pre_AD467790,-1.8265412,7.2968574,HiSeq2000/2500
Pt46_Pre_AD467096,-3.449658,7.256385,HiSeq2000/2500
Pt47_Pre_AD506073,-2.1284342,7.211487,HiSeq2000/2500
Pt48_Pre_E9047561,-4.1580257,4.6900563,HiSeq2000/2500
Pt49_Pre_AD667851,-2.5705414,6.7952127,HiSeq2000/2500
Pt52_Pre_AD506075,-3.9200053,4.8572345,HiSeq2000/2500
Pt59_Pre_AD823915,-2.999296,6.795769,HiSeq2000/2500
Pt62_Pre_AD608303,1.6087941,9.594576,HiSeq2000/2500
Pt65_Pre_AD793919,-2.2860072,6.848265,HiSeq2000/2500
Pt66_Pre_AD667850,1.3070234,8.479906,HiSeq2000/2500
Pt67_Pre_AD506074,-1.5880708,8.344565,HiSeq2000/2500
Pt72_Pre_AD793922,1.2517074,7.4238143,HiSeq2000/2500
Pt76_Pre_AD667852,0.17546417,7.330054,HiSeq2000/2500
Pt77_Pre_AD733591,-5.702923,9.915635,HiSeq2000/2500
Pt78_Pre_AD467018,1.2032362,8.28832,HiSeq2000/2500
Pt79_Pre_AD733587,-0.32438636,7.080745,HiSeq2000/2500
Pt82_Pre_AD823914,-2.6500013,5.3322644,HiSeq2000/2500
Pt84_Pre_AD486532,0.981728,7.523165,HiSeq2000/2500
Pt85_Pre_AD486329,1.4213271,7.5679464,HiSeq2000/2500
Pt89_Pre_AE070951,-3.0907292,7.384603,HiSeq2000/2500
Pt90_Pre_AD467873,-1.8028649,8.0712185,HiSeq2000/2500
Pt92_Pre_AE134060,-1.7234653,7.186358,HiSeq2000/2500
Pt94_Pre_AD732850,-2.243872,10.163875,HiSeq2000/2500
Pt98_Pre_AD733586,1.2757165,7.646882,HiSeq2000/2500
Pt101_Pre_AD486328,-5.100954,10.541408,HiSeq2000/2500
Pt103_Pre_AE134058,-2.8494427,7.03623,HiSeq2000/2500
Pt106_Pre_AD502250,-2.1837738,7.3671083,HiSeq2000/2500
Kim_NatMed_2018-p602-ar-987,12.589784,0.01143935,HiSeq2500
Kim_NatMed_2018-p603-ar-988,13.252078,0.09743282,HiSeq2500
Kim_NatMed_2018-p604-ar-989,13.522558,0.508372,HiSeq2500
Kim_NatMed_2018-p605-ar-990,12.911734,-0.06817319,HiSeq2500
Kim_NatMed_2018-p618-ar-991,13.719849,4.5647817,HiSeq2500
Kim_NatMed_2018-p619-ar-992,15.544139,2.4616165,HiSeq2500
Kim_NatMed_2018-p620-ar-993,13.081571,-0.6765635,HiSeq2500
Kim_NatMed_2018-p621-ar-994,13.223001,-0.49733716,HiSeq2500
Kim_NatMed_2018-p622-ar-995,12.599125,0.9148944,HiSeq2500
Kim_NatMed_2018-p623-ar-000,13.179076,0.3607134,HiSeq2500
Kim_NatMed_2018-p624-ar-996,15.95165,3.1929343,HiSeq2500
Kim_NatMed_2018-p625-ar-997,13.364756,0.44691572,HiSeq2500
Kim_NatMed_2018-p629-ar-998,13.955782,4.217481,HiSeq2500
Kim_NatMed_2018-p630-ar-999,13.107414,0.98623097,HiSeq2500
Kim_NatMed_2018-p631-ar-033,15.805166,2.5851436,HiSeq2500
Kim_NatMed_2018-p632-ar-001,15.197858,3.3683424,HiSeq2500
Kim_NatMed_2018-p634-ar-002,12.373408,0.6321784,HiSeq2500
Kim_NatMed_2018-p635-ar-003,13.874463,1.1031996,HiSeq2500
Kim_NatMed_2018-p637-ar-004,12.440105,0.19009006,HiSeq2500
Kim_NatMed_2018-p638-ar-005,15.591594,3.1538365,HiSeq2500
