Index,UMAP1,UMAP2,sequencer
NSCLC_Ravi_SU2CLC-MGH-1487-T1,19.13015,7.391567,HiSeq2500
NSCLC_Ravi_SU2CLC-MGH-1488-T1,17.585257,6.1742315,HiSeq2500
NSCLC_Ravi_SU2CLC-MGH-1489-T1,19.23028,7.150613,HiSeq2500
NSCLC_Ravi_SU2CLC-MGH-1490-T1,16.774395,7.6170197,HiSeq2500
NSCLC_Ravi_SU2CLC-MGH-1493-T1,15.500938,8.127234,HiSeq2500
NSCLC_Ravi_SU2CLC-MGH-1495-T1,16.327978,7.7168207,HiSeq2500
NSCLC_Ravi_SU2CLC-MGH-1501-T1,17.246925,6.892181,HiSeq2500
NSCLC_Ravi_SU2CLC-MGH-1568-T1,17.48615,7.1559544,HiSeq2500
NSCLC_Ravi_SU2CLC-MGH-1572-T1,18.22403,7.284258,HiSeq2500
NSCLC_Ravi_SU2CLC-MGH-1574-T1,15.031994,8.137717,HiSeq2500
NSCLC_Ravi_SU2CLC-MGH-1575-T1,17.89361,6.453431,HiSeq2500
NSCLC_Ravi_SU2CLC-MSK-1364-T1,18.86061,6.5716233,HiSeq2500
NSCLC_Ravi_SU2CLC-MSK-1365-T1,19.365377,6.9915686,HiSeq2500
NSCLC_Ravi_SU2CLC-MSK-A2013-T1,16.726067,6.1910195,HiSeq2500
NSCLC_Ravi_SU2CLC-MSK-A2014-T1,18.874722,7.3726406,HiSeq2500
NSCLC_Ravi_SU2CLC-MSK-A2060-T1,16.216593,6.1230955,HiSeq2500
NSCLC_Ravi_SU2CLC-MSK-A2075-T1,17.854513,7.438222,HiSeq2500
NSCLC_Ravi_SU2CLC-UCD-1124-T1,17.820364,6.2677665,HiSeq2500
NSCLC_Ravi_SU2CLC-UCD-1142-T1,17.534344,7.4804273,HiSeq2500
NSCLC_Ravi_SU2CLC-UCD-1143-T1,16.251087,6.6498866,HiSeq2500
NSCLC_Ravi_SU2CLC-UCD-1557-T1,18.521465,7.2492833,HiSeq2500
NSCLC_Ravi_SU2CLC-UCD-1560-T1,15.824142,8.1106205,HiSeq2500
NSCLC_Ravi_SU2CLC-CLE-NIVO24-T1,18.574554,8.223054,HiSeq2500
NSCLC_Ravi_SU2CLC-CLE-NIVO31-T1,19.584326,7.551775,HiSeq2500
NSCLC_Ravi_SU2CLC-COL-1007-T1,18.577671,7.2458253,HiSeq2500
NSCLC_Ravi_SU2CLC-COL-1010-T1,18.015446,6.646022,HiSeq2500
NSCLC_Ravi_SU2CLC-COL-1016-T1,18.620356,7.5319705,HiSeq2500
NSCLC_Ravi_SU2CLC-COL-1018-T1,16.499134,10.441711,HiSeq2500
NSCLC_Ravi_SU2CLC-COL-1025-T1,18.912098,7.17465,HiSeq2500
NSCLC_Ravi_SU2CLC-COL-1027-T1,14.717399,8.041792,HiSeq2500
NSCLC_Ravi_SU2CLC-COL-1039-T2,17.995562,7.7216215,HiSeq2500
NSCLC_Ravi_SU2CLC-DFC-1016-T1,16.65909,6.96015,HiSeq2500
NSCLC_Ravi_SU2CLC-DFC-1535-T1,18.89204,7.2875433,HiSeq2500
NSCLC_Ravi_SU2CLC-DFC-DF0047-T1,15.019236,8.182036,HiSeq2500
NSCLC_Ravi_SU2CLC-MDA-1444-T1,18.973711,6.9893913,HiSeq2500
NSCLC_Ravi_SU2CLC-MDA-1563-T1,18.664251,6.8532553,HiSeq2500
NSCLC_Ravi_SU2CLC-MDA-1564-T1,19.527006,7.453904,HiSeq2500
NSCLC_Ravi_SU2CLC-MGH-1044-T1,18.088602,6.428394,HiSeq2500
NSCLC_Ravi_SU2CLC-MGH-1055-T1,19.184847,7.570823,HiSeq2500
NSCLC_Ravi_SU2CLC-MGH-1148-T1,18.691473,7.649689,HiSeq2500
NSCLC_Ravi_SU2CLC-MGH-1150-T1,18.644712,7.4896927,HiSeq2500
NSCLC_Ravi_SU2CLC-MGH-1389-T1,17.531599,6.9075108,HiSeq2500
NSCLC_Ravi_SU2CLC-MGH-1409-T1,16.126543,6.4910474,HiSeq2500
NSCLC_Ravi_SU2CLC-MGH-1492-T1,16.422491,6.7908363,HiSeq2500
NSCLC_Ravi_SU2CLC-MGH-1500-T1,17.394022,8.13358,HiSeq2500
NSCLC_Ravi_SU2CLC-MGH-1565-T1,19.106867,7.726929,HiSeq2500
NSCLC_Ravi_SU2CLC-UCD-1137-T1,14.957361,8.333256,HiSeq2500
MEL-IPI_Pat03-Tumor-SM-4DJZY,-2.4008048,4.91709,HiSeq2500
MEL-IPI_Pat06-Tumor-SM-4DK12,-2.002714,2.0921981,HiSeq2500
MEL-IPI_Pat08-Tumor-SM-4DK14,-0.097058475,4.127361,HiSeq2500
MEL-IPI_Pat14-Tumor-SM-53U3C,-5.015743,2.9608846,HiSeq2500
MEL-IPI_Pat15-Tumor-SM-4DK1B,0.09559692,6.7814913,HiSeq2500
MEL-IPI_Pat16-Tumor-SM-53U3E,1.0976167,5.482997,HiSeq2500
MEL-IPI_Pat19-Tumor-SM-4DK1F,-1.6259754,2.8168595,HiSeq2500
MEL-IPI_Pat25-Tumor-SM-4DK1L,0.067563005,6.336664,HiSeq2500
MEL-IPI_Pat27-Tumor-SM-4DK1N,-0.7263119,3.7654245,HiSeq2500
MEL-IPI_Pat28-Tumor-SM-4DK1O,-0.75124276,5.8358603,HiSeq2500
MEL-IPI_Pat33-Tumor-SM-4DK1T,0.12515089,7.7587867,HiSeq2500
MEL-IPI_Pat36-Tumor-SM-53U3X,0.33571276,7.50201,HiSeq2500
MEL-IPI_Pat37-Tumor-SM-53U3Y,0.55714875,4.243291,HiSeq2500
MEL-IPI_Pat40-Tumor-SM-4DK21,-0.45584166,5.2923484,HiSeq2500
MEL-IPI_Pat43-Tumor-SM-4DK24,-2.7466953,2.733048,HiSeq2500
MEL-IPI_Pat44-Tumor-SM-4DK25,1.3131713,4.34594,HiSeq2500
MEL-IPI_Pat45-Tumor-SM-4DK26,-0.060855124,6.546483,HiSeq2500
MEL-IPI_Pat46-Tumor-SM-53U48,1.2989068,3.8736126,HiSeq2500
MEL-IPI_Pat50-Tumor-SM-53U69,0.62275505,6.034541,HiSeq2500
MEL-IPI_Pat81-Tumor-SM-4DK37,0.29842824,7.7238207,HiSeq2500
MEL-IPI_Pat83-Tumor-SM-53U2W,0.27767256,2.985918,HiSeq2500
MEL-IPI_Pat85-Tumor-SM-53U2Y,-1.6929871,1.8808519,HiSeq2500
MEL-IPI_Pat86-Tumor-SM-4DK3C,-0.124230236,6.370987,HiSeq2500
MEL-IPI_Pat98-Tumor-SM-4CU6L,1.3637171,3.8535013,HiSeq2500
MEL-IPI_Pat118-Tumor-SM-5X2QV,-1.843021,3.0740077,HiSeq2500
MEL-IPI_Pat119-Tumor-SM-7459N,1.6862358,4.8765664,HiSeq2500
MEL-IPI_Pat39-Tumor-SM-4DK1Z,-2.2164435,2.7823713,HiSeq2500
MEL-IPI_Pat47-Tumor-SM-4DK28,-0.71126115,6.575707,HiSeq2500
MEL-IPI_Pat04-Tumor-SM-4DJZZ,0.0028115823,6.3207545,HiSeq2500
MEL-IPI_Pat38-Tumor-SM-53U3Z,-1.4375718,2.3418665,HiSeq2500
MEL-IPI_Pat79-Tumor-SM-53U2S,0.276486,5.6647596,HiSeq2500
MEL-IPI_Pat90-Tumor-SM-4DK3G,-0.32088476,3.6836207,HiSeq2500
MEL-IPI_Pat126-Tumor-SM-5X2R4,-1.1292499,5.513937,HiSeq2500
MEL-IPI_Pat02-Tumor-SM-4DJZX,-2.8752341,3.2363982,HiSeq2500
MEL-IPI_Pat49-Tumor-SM-4DK2A,-1.375322,1.8640553,HiSeq2500
MEL-IPI_Pat80-Tumor-SM-4DK36,0.17316887,3.0178144,HiSeq2500
MEL-IPI_Pat88-Tumor-SM-4DK3E,-0.12701108,2.411647,HiSeq2500
MEL-IPI_Pat123-Tumor-SM-5X2R1,1.6494443,5.3163905,HiSeq2500
MEL-IPI_Pat29-Tumor-SM-4DK1P,-1.2545749,2.45543,HiSeq2500
1_ipiPD1_PRE,0.6041312,7.4261107,HiSeq2500
2_ipiPD1_PRE,0.9587958,3.6503773,HiSeq2500
6_ipiPD1_PRE,0.7693254,5.4530067,HiSeq2500
7_ipiPD1_PRE,1.2281921,7.5190606,HiSeq2500
8_ipiPD1_PRE,0.64839196,5.265942,HiSeq2500
10_ipiPD1_PRE,1.6574545,4.266471,HiSeq2500
12_ipiPD1_PRE,-0.82801217,4.050794,HiSeq2500
13_ipiPD1_PRE,-0.4774241,2.2695272,HiSeq2500
14_ipiPD1_PRE,0.34436613,6.7386227,HiSeq2500
15_ipiPD1_PRE,-0.5868517,6.1553183,HiSeq2500
17_ipiPD1_PRE,1.0631156,6.869898,HiSeq2500
19_ipiPD1_PRE,-0.10941149,2.6951702,HiSeq2500
20_ipiPD1_PRE,-0.7242942,2.0454073,HiSeq2500
21_ipiPD1_PRE,-0.3570139,2.7557714,HiSeq2500
23_ipiPD1_PRE,0.8078146,7.7573895,HiSeq2500
24_ipiPD1_PRE,0.32154045,5.970134,HiSeq2500
25_ipiPD1_PRE,1.3448322,4.6799383,HiSeq2500
26_ipiPD1_PRE,0.19601743,5.1241264,HiSeq2500
27_ipiPD1_PRE,-0.7323486,2.620527,HiSeq2500
32_ipiPD1_PRE,-0.48343936,2.1256487,HiSeq2500
33_ipiPD1_PRE,0.08381729,4.0618806,HiSeq2500
34_ipiPD1_PRE,0.16232243,6.412404,HiSeq2500
35_ipiPD1_PRE,-1.4573398,3.2734296,HiSeq2500
36_ipiPD1_PRE,-0.94287634,2.5131238,HiSeq2500
37_ipiPD1_PRE,-0.7658359,2.2355425,HiSeq2500
38_ipiPD1_PRE,-2.3630266,4.8977757,HiSeq2500
44_ipiPD1_PRE,-1.8215222,3.8635585,HiSeq2500
45_ipiPD1_PRE,-0.1297872,3.8245668,HiSeq2500
46_ipiPD1_PRE,-1.3735782,2.7569907,HiSeq2500
47_ipiPD1_PRE,-0.7877613,2.3226008,HiSeq2500
49_ipiPD1_PRE,-0.106575154,4.343681,HiSeq2500
50_ipiPD1_PRE,-1.2781223,4.2313485,HiSeq2500
2_PD1_PRE,-3.15122,3.859517,HiSeq2500
3_PD1_PRE,-1.1317452,6.492721,HiSeq2500
4_PD1_PRE,-1.7961727,3.0885296,HiSeq2500
5_PD1_PRE,1.0935997,3.930288,HiSeq2500
6_PD1_PRE,-1.1024237,1.8265946,HiSeq2500
7_PD1_PRE,-1.9004264,3.5376523,HiSeq2500
8_PD1_PRE,1.6780682,7.6056685,HiSeq2500
9_PD1_PRE,-2.360962,3.4544964,HiSeq2500
10_PD1_PRE,-1.1216954,4.0293927,HiSeq2500
11_PD1_PRE,-2.4508626,4.331727,HiSeq2500
12_PD1_PRE,-0.7806596,4.6574726,HiSeq2500
13_PD1_PRE,-1.2378421,6.1270885,HiSeq2500
14_PD1_PRE,-1.3580166,3.9136667,HiSeq2500
15_PD1_PRE,-1.4776938,4.9108424,HiSeq2500
16_PD1_PRE,0.32763577,3.9816382,HiSeq2500
17_PD1_PRE,-2.273593,4.1649776,HiSeq2500
18_PD1_PRE,-0.3681273,6.0315557,HiSeq2500
19_PD1_PRE,-0.28079265,6.3082366,HiSeq2500
21_PD1_PRE,0.374685,6.528997,HiSeq2500
23_PD1_PRE,-1.4683925,5.3857117,HiSeq2500
25_PD1_PRE,-1.1600282,3.4557862,HiSeq2500
27_PD1_PRE,1.2903675,4.26339,HiSeq2500
29_PD1_PRE,0.32790342,7.1220546,HiSeq2500
30_PD1_PRE,1.0689948,5.9274793,HiSeq2500
34_PD1_PRE,0.04137785,4.8731794,HiSeq2500
35_PD1_PRE,-2.4948256,2.2816224,HiSeq2500
36_PD1_PRE,0.025860356,2.9595113,HiSeq2500
38_PD1_PRE,-1.8621366,2.9231377,HiSeq2500
40_PD1_PRE,-0.9583323,2.3425071,HiSeq2500
41_PD1_PRE,-0.2351267,5.5437565,HiSeq2500
42_PD1_PRE,-1.8439263,4.663711,HiSeq2500
44_PD1_PRE,-1.7327365,1.7684828,HiSeq2500
45_PD1_PRE,-1.2421825,1.9570285,HiSeq2500
46_PD1_PRE,-1.5481747,4.5651174,HiSeq2500
47_PD1_PRE,-2.6666393,2.7147782,HiSeq2500
48_PD1_PRE,-0.91166383,1.9935808,HiSeq2500
49_PD1_PRE,-1.2137512,5.0873957,HiSeq2500
50_PD1_PRE,-1.0402777,2.998997,HiSeq2500
52_PD1_PRE,-0.37624612,4.826009,HiSeq2500
53_PD1_PRE,-1.3517419,1.8608643,HiSeq2500
54_PD1_PRE,-0.0927773,2.6232495,HiSeq2500
Pt1-baseline,-3.2528028,5.2601414,HiSeq2000
Pt2-baseline,-2.836073,6.5615807,HiSeq2000
Pt4-baseline,-0.21681985,6.9025397,HiSeq2000
Pt5-baseline,-0.2771308,7.8103576,HiSeq2000
Pt6-baseline,-0.47041422,7.3011684,HiSeq2000
Pt7-baseline,-1.3775007,7.2369266,HiSeq2000
Pt8-baseline,-1.5368863,6.692284,HiSeq2000
Pt9-baseline,-3.073114,5.633477,HiSeq2000
Pt10-baseline,-1.6918502,6.7985883,HiSeq2000
Pt12-baseline,-1.8154923,6.062925,HiSeq2000
Pt13-baseline,-2.9992144,5.456814,HiSeq2000
Pt14-baseline,-2.9445229,5.357377,HiSeq2000
Pt15-baseline,0.28503203,3.7745597,HiSeq2000
Pt19-baseline,0.10496605,7.0490503,HiSeq2000
Pt20-baseline,-1.1427265,4.7788787,HiSeq2000
Pt22-baseline,-3.575302,5.2713776,HiSeq2000
Pt23-baseline,-2.1600704,6.158685,HiSeq2000
Pt25-baseline,-0.9189353,6.6144886,HiSeq2000
Pt27-baseline,-0.07063569,3.449462,HiSeq2000
Pt28-baseline,-2.1352262,5.4626913,HiSeq2000
Pt29-baseline,-0.42071253,3.7934315,HiSeq2000
Pt31-baseline,-1.4651313,7.035702,HiSeq2000
Pt32-baseline,-2.4208896,6.1472225,HiSeq2000
Pt35-baseline,-0.9690636,7.128992,HiSeq2000
Pt37-baseline,-0.0557021,6.6301656,HiSeq2000
Pt38-baseline,-1.6695025,1.4185424,HiSeq2000
Patient166_T,0.66290784,8.009438,HiSeq2500
Patient99_T_P,0.23208293,3.5141375,HiSeq2500
Patient100_T_P,-1.7143548,1.6003573,HiSeq2500
Patient112_T_P,-0.8686211,4.468597,HiSeq2500
Patient116_T_P,-0.51969415,6.421401,HiSeq2500
Patient125_T_P,-1.0452163,1.7754637,HiSeq2500
Patient126_T_P,0.32614353,4.9099927,HiSeq2500
Patient141_T,1.0483228,7.714931,HiSeq2500
Patient147_T,0.71635544,7.6512322,HiSeq2500
Patient18_T_M,0.53718626,7.279198,HiSeq2500
Patient181_T,-1.4213345,3.4881854,HiSeq2500
Patient185_T,-1.356828,3.6771894,HiSeq2500
Patient191_T,0.45950693,4.167595,HiSeq2500
Patient195_T,-1.2616906,3.1360886,HiSeq2500
Patient20_T_M,-0.24610534,5.160637,HiSeq2500
Patient22_T_M,0.72880197,7.927358,HiSeq2500
Patient23_T_M,1.2670131,5.842241,HiSeq2500
Patient24_T_M,-0.5025745,6.8558517,HiSeq2500
Patient35_T_M,1.3249657,5.6770525,HiSeq2500
Patient42_T_M,0.7786629,7.348414,HiSeq2500
Patient45_T_M,0.3055195,3.1736648,HiSeq2500
Patient47_T_M,1.8853663,4.377195,HiSeq2500
Patient56_T_M,-2.2224681,3.7883565,HiSeq2500
Patient62_T_P,-0.8531417,3.622609,HiSeq2500
Patient63_T_P,1.2924141,4.7980037,HiSeq2500
Patient67_T_P,1.0969815,6.910841,HiSeq2500
Patient72_T_P,1.2546792,4.46704,HiSeq2500
Patient73_T_P,-0.24038687,6.6097016,HiSeq2500
Patient83_T_P,1.5458257,4.564551,HiSeq2500
Patient9_T_M,-0.63840556,4.129887,HiSeq2500
Patient163_T,0.7543519,3.3338242,HiSeq2500
Patient168_T,1.7181758,4.4029803,HiSeq2500
Patient17_T_M,0.1782422,4.802147,HiSeq2500
Patient37_T_M,0.18316011,3.77024,HiSeq2500
Patient36_T_M,0.5521169,6.82633,HiSeq2500
Patient98_T_P,-0.3293488,3.0476606,HiSeq2500
Patient127_T_P,-1.3184876,5.9100757,HiSeq2500
Patient162_T,0.66609424,3.3745403,HiSeq2500
Patient38_T_M,0.7419095,7.5044265,HiSeq2500
Patient40_T_M,0.98363507,7.3294554,HiSeq2500
Patient96_T_P,1.0902942,7.767228,HiSeq2500
Patient130_T_P,0.5121698,4.399419,HiSeq2500
Patient167_T,1.3921766,4.9524045,HiSeq2500
Patient196_T,1.6414022,4.75592,HiSeq2500
Patient197_T,0.5685178,7.79411,HiSeq2500
Patient117_T_P,-0.30942598,3.9114842,HiSeq2500
Patient165_T,-0.009301622,4.6236515,HiSeq2500
Patient1_T_M,1.2121956,6.741622,HiSeq2500
Patient10_T_M,-0.41394117,4.046127,HiSeq2500
Patient105_T_P,1.2305518,7.8358884,HiSeq2500
Patient106_T_P,0.36301726,5.9692955,HiSeq2500
Patient11_T_M,1.1128076,4.719005,HiSeq2500
Patient121_T_P,0.13065463,3.3602936,HiSeq2500
Patient13_T_M,1.7348975,4.010075,HiSeq2500
Patient133_T,-0.24652342,3.2091813,HiSeq2500
Patient134_T,-1.7318633,3.159209,HiSeq2500
Patient135_T,0.23708147,3.4139018,HiSeq2500
Patient14_T_M,-0.029034855,5.707583,HiSeq2500
Patient140_T,1.1598384,7.9913564,HiSeq2500
Patient143_T,-2.0912883,3.2379856,HiSeq2500
Patient145_T,-1.2249687,5.3064966,HiSeq2500
Patient146_T,0.07937082,7.034374,HiSeq2500
Patient148_T,1.4768431,5.278874,HiSeq2500
Patient15_T_M,0.29689297,4.877481,HiSeq2500
Patient154_T,-2.1843808,4.528631,HiSeq2500
Patient155_T,-0.8256713,6.418686,HiSeq2500
Patient156_T,0.04453268,6.9281054,HiSeq2500
Patient169_T,-1.5115341,3.5346396,HiSeq2500
Patient170_T,-0.8250679,6.2811003,HiSeq2500
Patient172_T,-2.0511947,3.5427308,HiSeq2500
Patient187_T,-1.1306468,5.6324935,HiSeq2500
Patient188_T,1.5220876,4.029427,HiSeq2500
Patient189_T,-2.0688958,3.9947357,HiSeq2500
Patient193_T,-1.0808432,5.7969832,HiSeq2500
Patient203_T,-1.7064763,3.8517358,HiSeq2500
Patient204_T,-0.40458378,6.3392377,HiSeq2500
Patient205_T,0.24110597,6.6463532,HiSeq2500
Patient206_T,-0.6041643,3.8822172,HiSeq2500
Patient21_T_M,0.68179417,7.5849347,HiSeq2500
Patient25_T_M,-1.4255296,5.2351546,HiSeq2500
Patient30_T_M,1.2645742,4.8106995,HiSeq2500
Patient31_T_M,0.87120295,6.40051,HiSeq2500
Patient32_T_M,1.8532805,4.652254,HiSeq2500
Patient33_T_M,-1.8780276,2.8119185,HiSeq2500
Patient34_T_M,-2.5333734,4.4202933,HiSeq2500
Patient4_T_M,-0.7467997,6.4013424,HiSeq2500
Patient48_T_M,1.7116138,5.115086,HiSeq2500
Patient6_T_M,-1.1151906,6.2284822,HiSeq2500
Patient7_T_M,0.6772243,6.4158025,HiSeq2500
Patient78_T_P,-1.4083064,3.5996802,HiSeq2500
Patient8_T_M,0.22349848,7.2959924,HiSeq2500
Patient87_T_P,-0.42221245,2.205574,HiSeq2500
Patient94_T_P,-0.43572703,4.6443973,HiSeq2500
Patient137_T,-0.56225425,1.9490618,HiSeq2500
Patient27_T_M,0.31074125,2.9344366,HiSeq2500
Patient86_T_P,-0.9784621,1.786346,HiSeq2500
Patient132_T,-0.9696288,3.055912,HiSeq2500
Patient149_T,-1.09613,3.0433998,HiSeq2500
Patient173_T,1.3448539,4.3619595,HiSeq2500
Patient77_T_P,0.22411637,6.0237985,HiSeq2500
Patient150_T,0.81741095,6.682433,HiSeq2500
Patient158_T,0.58497715,3.4622173,HiSeq2500
Patient102_T_P,1.5627584,4.1277046,HiSeq2500
Patient200_T,1.1297342,4.1219606,HiSeq2500
Patient79_T_P,-0.30059442,5.887889,HiSeq2500
Patient82_T_P,1.7448539,3.9737172,HiSeq2500
Patient159_T,0.64755726,3.821572,HiSeq2500
102T-Tumor-SM-BZ9XL,1.4415814,7.7043333,HiSeq2500
107T-Tumor-SM-BZ9WD,1.0745739,5.6598144,HiSeq2500
115T-Tumor-SM-BZ9WG,0.90305704,6.623417,HiSeq2500
122T-Tumor-SM-BZ9WT,0.72033834,6.3918223,HiSeq2500
126T-Tumor-SM-CDZ2D,1.4397695,5.2458487,HiSeq2500
148T-Tumor-SM-BZ9XH,1.309454,7.0616508,HiSeq2500
155T-Tumor-SM-BZ9WV,0.8498517,7.6930037,HiSeq2500
166T-Tumor-SM-AZXO4,-2.0691576,3.530613,HiSeq2500
208T-Tumor-SM-AH3NE,1.4339741,7.292363,HiSeq2500
212T-Tumor-SM-BZ9X2,0.93995243,7.898261,HiSeq2500
255T-Tumor-SM-CO8YG,-2.0470285,4.792332,HiSeq2500
272T-Tumor-SM-BZ9X7,-0.26959634,5.3241925,HiSeq2500
278T-Tumor-SM-CRSYW,0.6041834,3.346224,HiSeq2500
292T-Tumor-SM-CDZ2C,0.57635623,7.095318,HiSeq2500
324T-Tumor-SM-BZ9XM,1.4742787,5.4620323,HiSeq2500
333T-Tumor-SM-AZXNZ,0.87516207,5.153047,HiSeq2500
356T-Tumor-SM-AZXNY,-1.2631855,4.501123,HiSeq2500
35T-Tumor-SM-BZ9VQ,1.4073569,7.9524026,HiSeq2500
379T-Tumor-SM-BZ9XI,-1.2031467,6.2460146,HiSeq2500
383T-Tumor-SM-BZ9WI,1.2241681,7.000114,HiSeq2500
391T-Tumor-SM-AZXNX,0.773048,7.059544,HiSeq2500
39T-Tumor-SM-BZ9VS,1.457758,7.882659,HiSeq2500
422T-Tumor-SM-BZ9WK,1.1250356,7.1698155,HiSeq2500
42T-Tumor-SM-BZ9VZ,1.1696919,6.2301173,HiSeq2500
430T-Tumor-SM-AZXO1,-1.9167087,3.997233,HiSeq2500
43T-Tumor-SM-CO8YI,-0.2245779,3.3030496,HiSeq2500
62T-Tumor-SM-BZ9W5,1.3918443,7.7520857,HiSeq2500
77T-Tumor-SM-BZ9W8,1.2325941,5.223119,HiSeq2500
98T-Tumor-SM-BZ9WA,1.0771781,7.9674406,HiSeq2500
99T-Tumor-SM-AH3NB,1.5776495,7.87413,HiSeq2500
Bl1AT-Tumor-SM-BZ9XO,0.6305067,7.4035854,HiSeq2500
PD004T-Tumor-SM-BZ9XG,1.3366897,7.116514,HiSeq2500
PDL002T-Tumor-SM-BZ9WQ,0.7604879,6.5360126,HiSeq2500
QQQT-Tumor-SM-AZXO5,-1.2776122,3.2089674,HiSeq2500
Pt1_Pre_AD101148,-1.1759113,4.3416395,HiSeq2000/2500
Pt2_Pre_AD101150,-2.4770043,5.4033895,HiSeq2000/2500
Pt3_Pre_E9024733,-1.2142174,7.268424,HiSeq2000/2500
Pt4_Pre_E9021023,-1.0414495,6.6952195,HiSeq2000/2500
Pt5_Pre_E9021022,-0.725204,5.5735927,HiSeq2000/2500
Pt8_Pre_AD153354,-2.9649596,5.377562,HiSeq2000/2500
Pt9_Pre_E9021024,-3.2341645,6.549315,HiSeq2000/2500
Pt10_Pre_E9047565,-0.5424251,7.7608976,HiSeq2000/2500
Pt11_Pre_AD153352,-2.8917286,5.528813,HiSeq2000/2500
Pt17_Pre_E9047563,-0.1358525,7.7755704,HiSeq2000/2500
Pt18_Pre_E9024732,-1.3900224,1.692276,HiSeq2000/2500
Pt23_Pre_AD313075,-2.5997455,5.6161914,HiSeq2000/2500
Pt24_Pre_AD436687,-3.1948748,5.0035014,HiSeq2000/2500
Pt26_Pre_AD467789,-0.3147867,7.480186,HiSeq2000/2500
Pt27_Pre_AD453873,-0.33452824,5.9748116,HiSeq2000/2500
Pt28_Pre_AD297619,-0.69205844,5.532237,HiSeq2000/2500
Pt29_Pre_AD497504,-0.84733564,3.1957192,HiSeq2000/2500
Pt30_Pre_AD497503,-0.039964188,7.3640356,HiSeq2000/2500
Pt31_Pre_AD453872,-0.12834711,2.9484923,HiSeq2000/2500
Pt34_Pre_AD466985,-3.4453588,5.2088466,HiSeq2000/2500
Pt36_Pre_AD467095,-4.1052003,4.860184,HiSeq2000/2500
Pt37_Pre_AD502452,-2.3671615,5.716419,HiSeq2000/2500
Pt38_Pre_E9200719,-1.5514461,7.139687,HiSeq2000/2500
Pt39_Pre_AD485899,0.03295139,7.9951315,HiSeq2000/2500
Pt44_Pre_AD467790,-0.7678632,3.0813224,HiSeq2000/2500
Pt46_Pre_AD467096,-3.3838868,5.045049,HiSeq2000/2500
Pt47_Pre_AD506073,-2.4480767,5.5216103,HiSeq2000/2500
Pt48_Pre_E9047561,-3.3911507,6.1128044,HiSeq2000/2500
Pt49_Pre_AD667851,-3.164946,4.815525,HiSeq2000/2500
Pt52_Pre_AD506075,-3.1919777,6.267626,HiSeq2000/2500
Pt59_Pre_AD823915,-3.2863333,5.2961783,HiSeq2000/2500
Pt62_Pre_AD608303,0.19297929,7.3310056,HiSeq2000/2500
Pt65_Pre_AD793919,-2.3461282,2.641366,HiSeq2000/2500
Pt66_Pre_AD667850,-1.5420672,7.482595,HiSeq2000/2500
Pt67_Pre_AD506074,-1.7918577,5.124367,HiSeq2000/2500
Pt72_Pre_AD793922,0.041743696,7.8873453,HiSeq2000/2500
Pt76_Pre_AD667852,-2.3030815,7.2604527,HiSeq2000/2500
Pt77_Pre_AD733591,-2.84969,1.2593133,HiSeq2000/2500
Pt78_Pre_AD467018,0.0039071427,7.1815457,HiSeq2000/2500
Pt79_Pre_AD733587,0.71564853,4.0815134,HiSeq2000/2500
Pt82_Pre_AD823914,-2.803136,6.193757,HiSeq2000/2500
Pt84_Pre_AD486532,-0.35990682,7.2037992,HiSeq2000/2500
Pt85_Pre_AD486329,-0.12390545,7.97983,HiSeq2000/2500
Pt89_Pre_AE070951,-2.849809,5.1923866,HiSeq2000/2500
Pt90_Pre_AD467873,-2.3753984,5.5102925,HiSeq2000/2500
Pt92_Pre_AE134060,-1.5898345,5.2383776,HiSeq2000/2500
Pt94_Pre_AD732850,-1.8835534,4.2940493,HiSeq2000/2500
Pt98_Pre_AD733586,0.17572904,6.929613,HiSeq2000/2500
Pt101_Pre_AD486328,-2.2522006,1.3276485,HiSeq2000/2500
Pt103_Pre_AE134058,-3.3451638,5.2619023,HiSeq2000/2500
Pt106_Pre_AD502250,-2.717075,5.6664705,HiSeq2000/2500
Kim_NatMed_2018-p602-ar-987,15.712634,4.627947,HiSeq2500
Kim_NatMed_2018-p603-ar-988,15.348464,4.90833,HiSeq2500
Kim_NatMed_2018-p604-ar-989,15.72508,5.154715,HiSeq2500
Kim_NatMed_2018-p605-ar-990,15.526097,4.611541,HiSeq2500
Kim_NatMed_2018-p618-ar-991,19.414886,7.7698946,HiSeq2500
Kim_NatMed_2018-p619-ar-992,17.318213,7.642348,HiSeq2500
Kim_NatMed_2018-p620-ar-993,15.880323,4.7777886,HiSeq2500
Kim_NatMed_2018-p621-ar-994,15.234161,4.736538,HiSeq2500
Kim_NatMed_2018-p622-ar-995,14.206311,5.201859,HiSeq2500
Kim_NatMed_2018-p623-ar-000,15.53008,5.0349936,HiSeq2500
Kim_NatMed_2018-p624-ar-996,18.358786,7.5081863,HiSeq2500
Kim_NatMed_2018-p625-ar-997,15.965231,5.144835,HiSeq2500
Kim_NatMed_2018-p629-ar-998,19.46007,8.071621,HiSeq2500
Kim_NatMed_2018-p630-ar-999,15.426126,5.5698495,HiSeq2500
Kim_NatMed_2018-p631-ar-033,16.701551,7.0587626,HiSeq2500
Kim_NatMed_2018-p632-ar-001,17.492508,8.108056,HiSeq2500
Kim_NatMed_2018-p634-ar-002,14.813283,5.57455,HiSeq2500
