Index,UMAP1,UMAP2,sequencer
NSCLC_Ravi_SU2CLC-MGH-1493-T1,9.119614,3.3793905,HiSeq2500
NSCLC_Ravi_SU2CLC-MGH-1495-T1,7.281551,5.582344,HiSeq2500
NSCLC_Ravi_SU2CLC-MGH-1501-T1,8.5891,5.027628,HiSeq2500
NSCLC_Ravi_SU2CLC-MGH-1568-T1,7.567795,5.6421785,HiSeq2500
NSCLC_Ravi_SU2CLC-MGH-1572-T1,7.3074427,5.2921147,HiSeq2500
NSCLC_Ravi_SU2CLC-MGH-1574-T1,8.266615,4.107121,HiSeq2500
NSCLC_Ravi_SU2CLC-MGH-1575-T1,7.3381534,4.976896,HiSeq2500
NSCLC_Ravi_SU2CLC-MSK-1364-T1,7.217295,5.960656,HiSeq2500
NSCLC_Ravi_SU2CLC-MSK-1365-T1,7.817089,6.0552454,HiSeq2500
NSCLC_Ravi_SU2CLC-MSK-A2013-T1,7.499037,5.5371413,HiSeq2500
NSCLC_Ravi_SU2CLC-MSK-A2014-T1,7.893344,4.219258,HiSeq2500
NSCLC_Ravi_SU2CLC-MSK-A2060-T1,9.114651,2.8477879,HiSeq2500
NSCLC_Ravi_SU2CLC-MSK-A2075-T1,8.424824,4.471183,HiSeq2500
NSCLC_Ravi_SU2CLC-UCD-1124-T1,7.3209033,6.181528,HiSeq2500
NSCLC_Ravi_SU2CLC-UCD-1142-T1,8.355189,5.01596,HiSeq2500
NSCLC_Ravi_SU2CLC-UCD-1143-T1,9.028295,5.5120153,HiSeq2500
NSCLC_Ravi_SU2CLC-UCD-1557-T1,9.372347,5.4193273,HiSeq2500
NSCLC_Ravi_SU2CLC-UCD-1560-T1,8.383582,4.1884,HiSeq2500
NSCLC_Ravi_SU2CLC-CLE-NIVO24-T1,9.183606,2.2607882,HiSeq2500
NSCLC_Ravi_SU2CLC-CLE-NIVO31-T1,8.507645,1.938255,HiSeq2500
NSCLC_Ravi_SU2CLC-COL-1007-T1,7.680257,4.5483503,HiSeq2500
NSCLC_Ravi_SU2CLC-COL-1010-T1,7.3716264,4.787609,HiSeq2500
NSCLC_Ravi_SU2CLC-COL-1016-T1,9.446008,4.6713,HiSeq2500
NSCLC_Ravi_SU2CLC-COL-1018-T1,9.459863,5.222573,HiSeq2500
NSCLC_Ravi_SU2CLC-COL-1025-T1,7.409857,4.507478,HiSeq2500
NSCLC_Ravi_SU2CLC-COL-1027-T1,9.829468,4.87442,HiSeq2500
NSCLC_Ravi_SU2CLC-COL-1039-T2,9.240073,3.9583597,HiSeq2500
NSCLC_Ravi_SU2CLC-DFC-1016-T1,7.9421816,5.582671,HiSeq2500
NSCLC_Ravi_SU2CLC-DFC-1535-T1,7.124855,5.0487847,HiSeq2500
NSCLC_Ravi_SU2CLC-DFC-DF0047-T1,8.123911,4.0375385,HiSeq2500
NSCLC_Ravi_SU2CLC-MDA-1444-T1,7.436498,7.0081835,HiSeq2500
NSCLC_Ravi_SU2CLC-MDA-1563-T1,7.243385,5.3741913,HiSeq2500
NSCLC_Ravi_SU2CLC-MDA-1564-T1,8.9684925,2.0860152,HiSeq2500
NSCLC_Ravi_SU2CLC-MGH-1044-T1,7.62736,4.924691,HiSeq2500
NSCLC_Ravi_SU2CLC-MGH-1055-T1,8.408429,4.392714,HiSeq2500
NSCLC_Ravi_SU2CLC-MGH-1148-T1,9.157537,2.875021,HiSeq2500
NSCLC_Ravi_SU2CLC-MGH-1150-T1,13.487934,11.687742,HiSeq2500
NSCLC_Ravi_SU2CLC-MGH-1389-T1,7.5037847,4.255925,HiSeq2500
NSCLC_Ravi_SU2CLC-MGH-1409-T1,9.327718,5.3875165,HiSeq2500
NSCLC_Ravi_SU2CLC-MGH-1492-T1,9.413291,5.299667,HiSeq2500
NSCLC_Ravi_SU2CLC-MGH-1500-T1,8.655038,2.1199448,HiSeq2500
NSCLC_Ravi_SU2CLC-MGH-1565-T1,7.4082985,4.349782,HiSeq2500
NSCLC_Ravi_SU2CLC-UCD-1137-T1,9.090558,4.776082,HiSeq2500
MEL-IPI_Pat03-Tumor-SM-4DJZY,11.970798,7.5066137,HiSeq2500
MEL-IPI_Pat06-Tumor-SM-4DK12,12.385353,7.054333,HiSeq2500
MEL-IPI_Pat08-Tumor-SM-4DK14,12.40686,7.246782,HiSeq2500
MEL-IPI_Pat14-Tumor-SM-53U3C,12.456465,7.7811017,HiSeq2500
MEL-IPI_Pat15-Tumor-SM-4DK1B,13.253268,6.883774,HiSeq2500
MEL-IPI_Pat16-Tumor-SM-53U3E,13.2646475,6.3565836,HiSeq2500
MEL-IPI_Pat19-Tumor-SM-4DK1F,11.435431,7.6976247,HiSeq2500
MEL-IPI_Pat25-Tumor-SM-4DK1L,13.22762,6.533882,HiSeq2500
MEL-IPI_Pat27-Tumor-SM-4DK1N,12.178559,5.5865245,HiSeq2500
MEL-IPI_Pat28-Tumor-SM-4DK1O,12.714541,6.6779733,HiSeq2500
MEL-IPI_Pat33-Tumor-SM-4DK1T,13.326094,6.4779606,HiSeq2500
MEL-IPI_Pat36-Tumor-SM-53U3X,13.452756,6.7380686,HiSeq2500
MEL-IPI_Pat37-Tumor-SM-53U3Y,12.718153,6.6812005,HiSeq2500
MEL-IPI_Pat40-Tumor-SM-4DK21,12.180006,7.7934365,HiSeq2500
MEL-IPI_Pat43-Tumor-SM-4DK24,9.541176,8.302182,HiSeq2500
MEL-IPI_Pat44-Tumor-SM-4DK25,14.224663,6.6057324,HiSeq2500
MEL-IPI_Pat45-Tumor-SM-4DK26,13.295766,6.7123237,HiSeq2500
MEL-IPI_Pat46-Tumor-SM-53U48,12.859275,7.5850754,HiSeq2500
MEL-IPI_Pat50-Tumor-SM-53U69,12.277461,5.455141,HiSeq2500
MEL-IPI_Pat81-Tumor-SM-4DK37,13.749451,6.9763975,HiSeq2500
MEL-IPI_Pat83-Tumor-SM-53U2W,13.56455,6.495536,HiSeq2500
MEL-IPI_Pat85-Tumor-SM-53U2Y,11.146904,9.221536,HiSeq2500
MEL-IPI_Pat86-Tumor-SM-4DK3C,12.987056,6.986979,HiSeq2500
MEL-IPI_Pat98-Tumor-SM-4CU6L,12.856049,7.3714094,HiSeq2500
MEL-IPI_Pat118-Tumor-SM-5X2QV,13.083421,6.232397,HiSeq2500
MEL-IPI_Pat119-Tumor-SM-7459N,14.126661,6.7455335,HiSeq2500
MEL-IPI_Pat39-Tumor-SM-4DK1Z,10.992673,7.683463,HiSeq2500
MEL-IPI_Pat47-Tumor-SM-4DK28,12.70559,6.74834,HiSeq2500
MEL-IPI_Pat04-Tumor-SM-4DJZZ,12.927216,6.629455,HiSeq2500
MEL-IPI_Pat38-Tumor-SM-53U3Z,11.225714,5.5758247,HiSeq2500
MEL-IPI_Pat79-Tumor-SM-53U2S,12.701523,6.214585,HiSeq2500
MEL-IPI_Pat90-Tumor-SM-4DK3G,13.855721,6.5104556,HiSeq2500
MEL-IPI_Pat126-Tumor-SM-5X2R4,13.676663,6.765279,HiSeq2500
MEL-IPI_Pat02-Tumor-SM-4DJZX,7.950535,6.6673017,HiSeq2500
MEL-IPI_Pat49-Tumor-SM-4DK2A,11.58449,5.688016,HiSeq2500
MEL-IPI_Pat80-Tumor-SM-4DK36,12.954985,6.8142133,HiSeq2500
MEL-IPI_Pat88-Tumor-SM-4DK3E,12.391563,7.688685,HiSeq2500
MEL-IPI_Pat123-Tumor-SM-5X2R1,14.3085985,6.504262,HiSeq2500
MEL-IPI_Pat29-Tumor-SM-4DK1P,13.015433,6.375644,HiSeq2500
1_ipiPD1_PRE,13.561399,8.1496725,HiSeq2500
2_ipiPD1_PRE,9.567718,9.195171,HiSeq2500
6_ipiPD1_PRE,12.508992,6.2040477,HiSeq2500
7_ipiPD1_PRE,13.966407,7.3712373,HiSeq2500
8_ipiPD1_PRE,13.777993,8.725468,HiSeq2500
10_ipiPD1_PRE,14.014861,8.572882,HiSeq2500
12_ipiPD1_PRE,10.90882,9.817454,HiSeq2500
13_ipiPD1_PRE,11.69175,8.459319,HiSeq2500
14_ipiPD1_PRE,13.912581,8.402151,HiSeq2500
15_ipiPD1_PRE,13.037279,8.430722,HiSeq2500
17_ipiPD1_PRE,13.735975,7.734694,HiSeq2500
19_ipiPD1_PRE,13.638499,8.460774,HiSeq2500
20_ipiPD1_PRE,13.872702,7.639012,HiSeq2500
21_ipiPD1_PRE,13.277297,7.9093385,HiSeq2500
23_ipiPD1_PRE,13.84395,7.6863136,HiSeq2500
24_ipiPD1_PRE,12.481512,8.728838,HiSeq2500
25_ipiPD1_PRE,13.423738,7.876733,HiSeq2500
26_ipiPD1_PRE,13.219662,8.165061,HiSeq2500
27_ipiPD1_PRE,12.501465,8.350312,HiSeq2500
32_ipiPD1_PRE,13.284624,8.245102,HiSeq2500
33_ipiPD1_PRE,13.265494,8.602334,HiSeq2500
34_ipiPD1_PRE,13.042525,7.90149,HiSeq2500
35_ipiPD1_PRE,13.723377,8.649987,HiSeq2500
36_ipiPD1_PRE,12.578612,8.324506,HiSeq2500
37_ipiPD1_PRE,11.674392,8.945697,HiSeq2500
38_ipiPD1_PRE,11.593346,8.792401,HiSeq2500
44_ipiPD1_PRE,11.129791,9.008961,HiSeq2500
45_ipiPD1_PRE,8.972951,9.371479,HiSeq2500
46_ipiPD1_PRE,12.727599,8.132594,HiSeq2500
47_ipiPD1_PRE,12.256031,8.247947,HiSeq2500
49_ipiPD1_PRE,12.71253,7.1125426,HiSeq2500
50_ipiPD1_PRE,11.743976,9.037585,HiSeq2500
2_PD1_PRE,11.348292,8.6931,HiSeq2500
3_PD1_PRE,13.188306,8.636839,HiSeq2500
4_PD1_PRE,11.751072,8.275676,HiSeq2500
5_PD1_PRE,13.51871,8.660231,HiSeq2500
6_PD1_PRE,13.732091,8.771983,HiSeq2500
7_PD1_PRE,11.583621,9.208738,HiSeq2500
8_PD1_PRE,14.303689,7.11401,HiSeq2500
9_PD1_PRE,12.319315,9.15424,HiSeq2500
10_PD1_PRE,12.80545,8.050876,HiSeq2500
11_PD1_PRE,12.270293,7.980972,HiSeq2500
12_PD1_PRE,12.592183,9.25852,HiSeq2500
13_PD1_PRE,13.740848,8.4890995,HiSeq2500
14_PD1_PRE,13.189812,8.979909,HiSeq2500
15_PD1_PRE,12.765293,9.27253,HiSeq2500
16_PD1_PRE,12.130383,9.0570545,HiSeq2500
17_PD1_PRE,11.43353,9.250072,HiSeq2500
18_PD1_PRE,11.752768,8.865871,HiSeq2500
19_PD1_PRE,13.361423,8.496403,HiSeq2500
21_PD1_PRE,12.574502,8.877039,HiSeq2500
23_PD1_PRE,12.317561,8.767588,HiSeq2500
25_PD1_PRE,13.141062,8.4853,HiSeq2500
27_PD1_PRE,13.807089,8.879516,HiSeq2500
29_PD1_PRE,12.968898,9.17234,HiSeq2500
30_PD1_PRE,12.065659,8.239708,HiSeq2500
34_PD1_PRE,12.36043,8.453589,HiSeq2500
35_PD1_PRE,12.630198,8.645435,HiSeq2500
36_PD1_PRE,12.881423,8.741239,HiSeq2500
38_PD1_PRE,11.276082,9.499942,HiSeq2500
40_PD1_PRE,11.849615,8.912033,HiSeq2500
41_PD1_PRE,12.552646,8.749347,HiSeq2500
42_PD1_PRE,12.613205,9.073495,HiSeq2500
44_PD1_PRE,12.342863,8.861135,HiSeq2500
45_PD1_PRE,12.065175,8.8779125,HiSeq2500
46_PD1_PRE,13.09581,8.570584,HiSeq2500
47_PD1_PRE,11.573108,8.784317,HiSeq2500
48_PD1_PRE,12.3505335,8.60364,HiSeq2500
49_PD1_PRE,13.115118,8.739219,HiSeq2500
50_PD1_PRE,12.117928,8.875063,HiSeq2500
52_PD1_PRE,12.4719,8.392064,HiSeq2500
53_PD1_PRE,12.407616,9.2835,HiSeq2500
54_PD1_PRE,13.195554,8.748004,HiSeq2500
Pt1-baseline,12.090747,3.1023972,HiSeq2000
Pt2-baseline,13.589461,11.266412,HiSeq2000
Pt4-baseline,13.483204,3.536682,HiSeq2000
Pt5-baseline,12.768289,3.2737367,HiSeq2000
Pt6-baseline,12.707637,2.932438,HiSeq2000
Pt7-baseline,12.379174,3.180065,HiSeq2000
Pt8-baseline,12.30396,3.1770847,HiSeq2000
Pt9-baseline,11.812495,3.2761514,HiSeq2000
Pt10-baseline,12.077975,2.7676005,HiSeq2000
Pt12-baseline,11.932227,3.1166723,HiSeq2000
Pt13-baseline,11.652667,3.0107434,HiSeq2000
Pt14-baseline,12.187664,2.526508,HiSeq2000
Pt15-baseline,13.157378,3.2946875,HiSeq2000
Pt19-baseline,13.139473,3.8958235,HiSeq2000
Pt20-baseline,11.577555,3.6498332,HiSeq2000
Pt22-baseline,11.967019,2.7178576,HiSeq2000
Pt23-baseline,11.637599,3.4924996,HiSeq2000
Pt25-baseline,13.375145,3.6436498,HiSeq2000
Pt27-baseline,12.549956,3.3022718,HiSeq2000
Pt28-baseline,6.1668587,8.691246,HiSeq2000
Pt29-baseline,12.849565,3.175834,HiSeq2000
Pt31-baseline,12.387914,3.9945607,HiSeq2000
Pt32-baseline,12.608909,2.4861732,HiSeq2000
Pt35-baseline,11.770294,4.161885,HiSeq2000
Pt37-baseline,13.437175,3.5909624,HiSeq2000
Pt38-baseline,12.290846,2.8891351,HiSeq2000
Patient166_T,13.923358,4.9746385,HiSeq2500
Patient99_T_P,10.614752,5.025373,HiSeq2500
Patient100_T_P,11.0771,10.05353,HiSeq2500
Patient112_T_P,12.862997,5.782876,HiSeq2500
Patient116_T_P,13.185865,5.8311744,HiSeq2500
Patient125_T_P,11.817074,6.117915,HiSeq2500
Patient126_T_P,12.33895,6.2418394,HiSeq2500
Patient141_T,14.05438,5.735962,HiSeq2500
Patient147_T,14.46956,5.4373026,HiSeq2500
Patient18_T_M,13.1719,5.654757,HiSeq2500
Patient181_T,12.361525,6.3741217,HiSeq2500
Patient185_T,13.107875,5.5224495,HiSeq2500
Patient191_T,12.389081,6.0454006,HiSeq2500
Patient195_T,12.940014,5.3628273,HiSeq2500
Patient20_T_M,12.045666,6.669745,HiSeq2500
Patient22_T_M,12.989485,5.070662,HiSeq2500
Patient23_T_M,13.850287,5.8776712,HiSeq2500
Patient24_T_M,12.432802,6.719485,HiSeq2500
Patient35_T_M,13.765232,5.918946,HiSeq2500
Patient42_T_M,14.099894,5.5747137,HiSeq2500
Patient45_T_M,11.163892,5.483717,HiSeq2500
Patient47_T_M,14.708735,6.2105975,HiSeq2500
Patient56_T_M,11.473225,7.2927227,HiSeq2500
Patient62_T_P,11.695327,7.8662667,HiSeq2500
Patient63_T_P,14.393382,5.891888,HiSeq2500
Patient67_T_P,14.662871,5.36062,HiSeq2500
Patient72_T_P,14.034739,5.622958,HiSeq2500
Patient73_T_P,14.035005,6.2779737,HiSeq2500
Patient83_T_P,14.631639,6.191286,HiSeq2500
Patient9_T_M,14.259435,5.378603,HiSeq2500
Patient163_T,14.415884,5.9581876,HiSeq2500
Patient168_T,12.167072,5.3283033,HiSeq2500
Patient17_T_M,12.584843,6.4636965,HiSeq2500
Patient37_T_M,12.252694,6.7134852,HiSeq2500
Patient36_T_M,14.843391,5.708152,HiSeq2500
Patient98_T_P,12.455458,6.1209865,HiSeq2500
Patient127_T_P,12.585605,6.0875287,HiSeq2500
Patient162_T,13.743668,5.6680794,HiSeq2500
Patient38_T_M,14.675167,5.322872,HiSeq2500
Patient40_T_M,14.524386,5.1954603,HiSeq2500
Patient96_T_P,8.240901,2.020321,HiSeq2500
Patient130_T_P,12.341515,5.3708644,HiSeq2500
Patient167_T,12.771331,5.105438,HiSeq2500
Patient196_T,12.715336,4.9826865,HiSeq2500
Patient197_T,12.386906,4.816899,HiSeq2500
Patient117_T_P,10.688847,5.139347,HiSeq2500
Patient165_T,13.30026,5.6495166,HiSeq2500
Patient1_T_M,14.520422,5.5349283,HiSeq2500
Patient10_T_M,13.838477,5.866444,HiSeq2500
Patient105_T_P,14.449879,5.8140745,HiSeq2500
Patient106_T_P,13.579805,5.779554,HiSeq2500
Patient11_T_M,13.826619,5.583031,HiSeq2500
Patient121_T_P,12.534057,5.4500923,HiSeq2500
Patient13_T_M,14.251926,5.7809253,HiSeq2500
Patient133_T,11.836489,5.759751,HiSeq2500
Patient134_T,13.677398,5.9339747,HiSeq2500
Patient135_T,13.403791,5.647096,HiSeq2500
Patient14_T_M,12.223192,6.089385,HiSeq2500
Patient140_T,13.468477,5.705447,HiSeq2500
Patient143_T,11.374432,6.963138,HiSeq2500
Patient145_T,12.222411,5.9460526,HiSeq2500
Patient146_T,13.064915,6.1556153,HiSeq2500
Patient148_T,13.5147085,5.2912035,HiSeq2500
Patient15_T_M,13.601084,5.9574456,HiSeq2500
Patient154_T,11.385372,7.3222203,HiSeq2500
Patient155_T,13.227357,5.627521,HiSeq2500
Patient156_T,12.084139,5.646805,HiSeq2500
Patient169_T,14.498322,5.3006854,HiSeq2500
Patient170_T,12.786807,5.3674626,HiSeq2500
Patient172_T,13.580233,5.5688696,HiSeq2500
Patient187_T,12.965343,6.027323,HiSeq2500
Patient188_T,14.447153,5.5532756,HiSeq2500
Patient189_T,12.116125,7.145301,HiSeq2500
Patient193_T,12.943984,5.836344,HiSeq2500
Patient203_T,13.341739,5.9215755,HiSeq2500
Patient204_T,13.631888,5.4025044,HiSeq2500
Patient205_T,11.812784,6.963636,HiSeq2500
Patient206_T,11.294353,7.324279,HiSeq2500
Patient21_T_M,12.627879,5.276543,HiSeq2500
Patient25_T_M,12.828844,5.430486,HiSeq2500
Patient30_T_M,14.408653,6.199658,HiSeq2500
Patient31_T_M,13.976027,5.3485746,HiSeq2500
Patient32_T_M,14.661254,5.9973145,HiSeq2500
Patient33_T_M,10.51581,4.9525685,HiSeq2500
Patient34_T_M,10.781951,7.8879037,HiSeq2500
Patient4_T_M,13.210587,6.073136,HiSeq2500
Patient48_T_M,14.390505,5.211429,HiSeq2500
Patient6_T_M,14.134892,5.222623,HiSeq2500
Patient7_T_M,14.433948,5.863412,HiSeq2500
Patient78_T_P,11.827088,6.8718586,HiSeq2500
Patient8_T_M,14.078175,6.0056553,HiSeq2500
Patient87_T_P,14.146741,5.16272,HiSeq2500
Patient94_T_P,14.075564,5.789446,HiSeq2500
Patient137_T,11.964435,6.3629127,HiSeq2500
Patient27_T_M,14.3260145,6.0160065,HiSeq2500
Patient86_T_P,12.004191,6.249025,HiSeq2500
Patient132_T,13.483152,5.1348543,HiSeq2500
Patient149_T,11.829187,6.4648895,HiSeq2500
Patient173_T,12.678729,5.6178856,HiSeq2500
Patient77_T_P,12.513871,6.0379415,HiSeq2500
Patient150_T,13.239986,5.9149675,HiSeq2500
Patient158_T,13.689787,5.9376693,HiSeq2500
Patient102_T_P,12.8216305,6.518687,HiSeq2500
Patient200_T,13.054289,5.2592554,HiSeq2500
Patient79_T_P,11.988722,6.2296205,HiSeq2500
Patient82_T_P,13.758793,6.325375,HiSeq2500
Patient159_T,13.134302,4.935252,HiSeq2500
102T-Tumor-SM-BZ9XL,15.406959,4.4033346,HiSeq2500
107T-Tumor-SM-BZ9WD,13.813731,11.579367,HiSeq2500
115T-Tumor-SM-BZ9WG,15.147744,4.068363,HiSeq2500
122T-Tumor-SM-BZ9WT,15.387956,4.122326,HiSeq2500
126T-Tumor-SM-CDZ2D,8.1985655,1.8966492,HiSeq2500
148T-Tumor-SM-BZ9XH,15.270213,3.9752183,HiSeq2500
155T-Tumor-SM-BZ9WV,15.067622,4.6151633,HiSeq2500
166T-Tumor-SM-AZXO4,11.055497,7.051504,HiSeq2500
208T-Tumor-SM-AH3NE,14.347606,4.6566076,HiSeq2500
212T-Tumor-SM-BZ9X2,14.774211,4.855527,HiSeq2500
255T-Tumor-SM-CO8YG,11.863729,7.015951,HiSeq2500
272T-Tumor-SM-BZ9X7,14.813746,3.7810695,HiSeq2500
278T-Tumor-SM-CRSYW,10.287393,4.7618017,HiSeq2500
292T-Tumor-SM-CDZ2C,11.809525,4.817532,HiSeq2500
324T-Tumor-SM-BZ9XM,14.892054,4.6272397,HiSeq2500
333T-Tumor-SM-AZXNZ,12.32373,5.748958,HiSeq2500
356T-Tumor-SM-AZXNY,12.165271,6.4220634,HiSeq2500
35T-Tumor-SM-BZ9VQ,13.803314,4.8500137,HiSeq2500
379T-Tumor-SM-BZ9XI,15.174543,4.227001,HiSeq2500
383T-Tumor-SM-BZ9WI,15.087869,4.40363,HiSeq2500
391T-Tumor-SM-AZXNX,12.475016,6.809646,HiSeq2500
39T-Tumor-SM-BZ9VS,15.406973,4.1418157,HiSeq2500
422T-Tumor-SM-BZ9WK,15.220486,3.9615889,HiSeq2500
42T-Tumor-SM-BZ9VZ,15.262038,4.4725947,HiSeq2500
430T-Tumor-SM-AZXO1,13.737847,5.2605686,HiSeq2500
43T-Tumor-SM-CO8YI,8.118959,1.9857105,HiSeq2500
62T-Tumor-SM-BZ9W5,15.24726,4.4389615,HiSeq2500
77T-Tumor-SM-BZ9W8,11.57863,3.835092,HiSeq2500
98T-Tumor-SM-BZ9WA,15.32085,4.3138523,HiSeq2500
99T-Tumor-SM-AH3NB,14.595171,4.575349,HiSeq2500
Bl1AT-Tumor-SM-BZ9XO,15.013525,4.4442344,HiSeq2500
PD004T-Tumor-SM-BZ9XG,15.162891,3.7893493,HiSeq2500
PDL002T-Tumor-SM-BZ9WQ,15.049455,3.8870347,HiSeq2500
QQQT-Tumor-SM-AZXO5,12.102413,6.7221837,HiSeq2500
Pt1_Pre_AD101148,11.588368,3.7835708,HiSeq2000/2500
Pt2_Pre_AD101150,11.378349,3.367484,HiSeq2000/2500
Pt3_Pre_E9024733,12.633688,3.5688648,HiSeq2000/2500
Pt4_Pre_E9021023,10.744583,2.6859233,HiSeq2000/2500
Pt5_Pre_E9021022,9.384566,2.385972,HiSeq2000/2500
Pt8_Pre_AD153354,11.694073,3.6708074,HiSeq2000/2500
Pt9_Pre_E9021024,12.196177,2.6298368,HiSeq2000/2500
Pt10_Pre_E9047565,13.563711,3.363543,HiSeq2000/2500
Pt11_Pre_AD153352,11.371955,3.5587826,HiSeq2000/2500
Pt17_Pre_E9047563,13.518602,3.5548038,HiSeq2000/2500
Pt18_Pre_E9024732,12.291049,3.0732343,HiSeq2000/2500
Pt23_Pre_AD313075,11.520634,2.9933262,HiSeq2000/2500
Pt24_Pre_AD436687,10.266326,4.5137186,HiSeq2000/2500
Pt26_Pre_AD467789,12.70406,3.0884674,HiSeq2000/2500
Pt27_Pre_AD453873,10.474615,2.6083245,HiSeq2000/2500
Pt28_Pre_AD297619,13.314978,4.0253515,HiSeq2000/2500
Pt29_Pre_AD497504,12.365884,2.9964294,HiSeq2000/2500
Pt30_Pre_AD497503,13.54434,3.077001,HiSeq2000/2500
Pt31_Pre_AD453872,12.216143,3.313788,HiSeq2000/2500
Pt34_Pre_AD466985,10.523891,4.5061145,HiSeq2000/2500
Pt36_Pre_AD467095,10.820039,4.5656323,HiSeq2000/2500
Pt37_Pre_AD502452,12.895085,2.9718292,HiSeq2000/2500
Pt38_Pre_E9200719,12.845406,3.1786463,HiSeq2000/2500
Pt39_Pre_AD485899,13.73867,3.3354862,HiSeq2000/2500
Pt44_Pre_AD467790,11.830801,3.0424895,HiSeq2000/2500
Pt46_Pre_AD467096,10.226871,4.722575,HiSeq2000/2500
Pt47_Pre_AD506073,11.545228,3.228875,HiSeq2000/2500
Pt48_Pre_E9047561,13.83277,11.671291,HiSeq2000/2500
Pt49_Pre_AD667851,11.383273,3.3469517,HiSeq2000/2500
Pt52_Pre_AD506075,13.686751,11.573215,HiSeq2000/2500
Pt59_Pre_AD823915,11.123208,3.864454,HiSeq2000/2500
Pt62_Pre_AD608303,13.466813,3.2218502,HiSeq2000/2500
Pt65_Pre_AD793919,12.223926,3.5518422,HiSeq2000/2500
Pt66_Pre_AD667850,12.923478,3.0791032,HiSeq2000/2500
Pt67_Pre_AD506074,13.066816,0.41275048,HiSeq2000/2500
Pt72_Pre_AD793922,12.668438,3.0109801,HiSeq2000/2500
Pt76_Pre_AD667852,12.493648,2.7573624,HiSeq2000/2500
Pt77_Pre_AD733591,11.598728,3.5501373,HiSeq2000/2500
Pt78_Pre_AD467018,13.458829,2.9524567,HiSeq2000/2500
Pt79_Pre_AD733587,12.508914,3.4142346,HiSeq2000/2500
Pt82_Pre_AD823914,12.151327,3.5953555,HiSeq2000/2500
Pt84_Pre_AD486532,13.395209,3.313757,HiSeq2000/2500
Pt85_Pre_AD486329,12.571745,3.1662705,HiSeq2000/2500
Pt89_Pre_AE070951,12.297385,2.8747385,HiSeq2000/2500
Pt90_Pre_AD467873,11.544019,3.1173434,HiSeq2000/2500
Pt92_Pre_AE134060,11.993236,3.445024,HiSeq2000/2500
Pt94_Pre_AD732850,13.077859,3.570632,HiSeq2000/2500
Pt98_Pre_AD733586,13.558024,3.526807,HiSeq2000/2500
Pt101_Pre_AD486328,12.133951,3.0373888,HiSeq2000/2500
Pt103_Pre_AE134058,11.109242,3.989432,HiSeq2000/2500
Pt106_Pre_AD502250,11.944059,3.2747161,HiSeq2000/2500
Kim_NatMed_2018-p602-ar-987,12.995921,0.77370685,HiSeq2500
Kim_NatMed_2018-p603-ar-988,13.119162,0.4779293,HiSeq2500
Kim_NatMed_2018-p604-ar-989,13.038778,0.805533,HiSeq2500
Kim_NatMed_2018-p605-ar-990,12.818176,1.0180584,HiSeq2500
Kim_NatMed_2018-p618-ar-991,12.663013,2.4879384,HiSeq2500
Kim_NatMed_2018-p619-ar-992,12.181774,1.2889696,HiSeq2500
Kim_NatMed_2018-p620-ar-993,12.484859,0.9234381,HiSeq2500
Kim_NatMed_2018-p621-ar-994,12.516422,1.0103724,HiSeq2500
Kim_NatMed_2018-p622-ar-995,8.6254425,11.648711,HiSeq2500
Kim_NatMed_2018-p623-ar-000,12.885277,0.970435,HiSeq2500
Kim_NatMed_2018-p624-ar-996,12.244704,1.3644657,HiSeq2500
Kim_NatMed_2018-p625-ar-997,12.538861,1.1443689,HiSeq2500
Kim_NatMed_2018-p629-ar-998,12.404713,2.0736504,HiSeq2500
Kim_NatMed_2018-p630-ar-999,12.864911,0.29036832,HiSeq2500
Kim_NatMed_2018-p631-ar-033,13.244024,0.6223142,HiSeq2500
Kim_NatMed_2018-p632-ar-001,12.553366,1.8942498,HiSeq2500
Kim_NatMed_2018-p634-ar-002,12.3157625,1.743168,HiSeq2500
Kim_NatMed_2018-p635-ar-003,10.96328,2.1352682,HiSeq2500
Kim_NatMed_2018-p637-ar-004,13.198314,0.83079153,HiSeq2500
Kim_NatMed_2018-p638-ar-005,11.824555,1.5995394,HiSeq2500
Kim_NatMed_2018-p639-ar-006,10.030802,2.5195475,HiSeq2500
Kim_NatMed_2018-p640-ar-007,12.131297,1.5104631,HiSeq2500
Kim_NatMed_2018-p641-ar-008,12.906246,0.43828505,HiSeq2500
Kim_NatMed_2018-p642-ar-009,12.617563,0.23130637,HiSeq2500
Kim_NatMed_2018-p643-ar-010,7.793235,11.190204,HiSeq2500
Kim_NatMed_2018-p644-ar-011,12.586963,1.057135,HiSeq2500
Kim_NatMed_2018-p645-ar-012,12.73153,1.3927177,HiSeq2500
Kim_NatMed_2018-p647-ar-013,13.288311,0.3499498,HiSeq2500
Kim_NatMed_2018-p648-ar-014,12.940473,0.5544821,HiSeq2500
Kim_NatMed_2018-p649-ar-015,13.0244665,0.41666922,HiSeq2500
Kim_NatMed_2018-p651-ar-016,12.68019,0.16336633,HiSeq2500
Kim_NatMed_2018-p652-ar-019,12.743564,0.20547043,HiSeq2500
Kim_NatMed_2018-p654-ar-023,8.157705,10.7674675,HiSeq2500
Kim_NatMed_2018-p655-ar-018,12.90251,0.31712508,HiSeq2500
Kim_NatMed_2018-p656-ar-020,12.863425,0.5985655,HiSeq2500
Kim_NatMed_2018-p657-ar-021,12.335038,1.2552074,HiSeq2500
